0.0350129128,0.0002691269,36697,447079,16406458063
0.0032576561,0.0002581120,122477,245279,30041036083
0.0121080875,0.0005409718,503369,975427,490999713563
0.0048891068,0.0005550385,426421,688027,293389161367
0.0061360836,0.0007520199,337973,607517,205324343041
0.0003159523,0.0002804756,136519,172279,23519356801
0.0081057072,0.0005688667,587897,987089,580306661833
0.0029237270,0.0005375385,280879,443999,124709995121
0.0052725315,0.0002367020,153281,330643,50681289683
0.0394615173,0.0004098892,174763,847681,148143274603
0.0017406940,0.0004045010,709741,896299,636140148559
0.0009426117,0.0004334927,737147,876593,646177900171
0.0071323872,0.0003837109,179327,407567,73087767409
0.0094250679,0.0006133080,427417,811123,346687759291
0.0017534256,0.0006869316,494849,655283,324266137267
0.0196982384,0.0004857540,80177,408703,32768580431
0.0318784237,0.0003108025,93851,575359,53998017509
0.0792467117,0.0003766060,52951,895351,47409730801
0.0118356705,0.0005305290,388117,805811,312748947887
0.0193101883,0.0002499104,42409,308423,13079911007
0.0006544590,0.0004163742,485777,581149,282308817773
0.0628046989,0.0003296852,60901,774161,47147179061
0.0160010815,0.0001198292,24781,226901,5622833681
0.0004038811,0.0003623009,260387,315467,82143505729
0.0008403301,0.0001423836,43237,79691,3445599767
0.0001165390,0.0004607677,828361,878147,727422727067
0.0002192497,0.0007794380,547007,603503,330120365521
0.0156437397,0.0003835201,364141,839611,305736789151
0.0030939102,0.0008029461,370663,561377,208081682951
0.0401164532,0.0003813744,181219,871061,157852803359
0.0579824924,0.0004854679,142369,973537,138601489153
0.0246493816,0.0005206108,215143,740659,159347599237
0.0093650818,0.0003013611,59753,239147,14289750691
0.0087447166,0.0004118443,215857,490463,105869871791
0.0003931999,0.0008029938,683377,769733,526017828341
0.0002762318,0.0003294468,91873,119419,10971381787
0.0675811768,0.0004471779,108223,972833,105282905759
0.0143721581,0.0004076958,85793,356647,30597816071
0.0101303101,0.0006059647,508693,935377,475819732261
0.1326548576,0.0000353336,439,905461,397497379
0.0015614986,0.0006290913,806503,995327,802734211481
0.0186739922,0.0004174232,186871,600949,112299940579
0.0400714874,0.0004316807,138893,771937,107216645741
0.1279717922,0.0001820087,7643,989909,7565874487
0.0198194027,0.0007067680,322433,852661,274926044213
0.0065714836,0.0003971577,469879,789221,370838374259
0.0082292557,0.0005701065,349753,672209,235107114377
0.0379479885,0.0007131100,247889,977923,242416354547
0.0116156578,0.0008534908,466561,909691,424426342651
0.0409153938,0.0004030228,131641,763957,100568063437
0.0021555424,0.0003427982,235607,362749,85466203643
0.0087755203,0.0004478455,140983,374483,52795736789
0.0493740559,0.0002622128,53987,632353,34138841411
0.0300026894,0.0004059315,104779,578047,60567186613
0.0234024525,0.0003251076,49639,372313,18481245007
0.0677560806,0.0002228737,67577,845927,57165208879
0.0024640560,0.0002821922,125423,231493,29034546539
0.0001958370,0.0009448528,463891,513683,238292920553
0.0468718529,0.0003740311,172973,929737,160819398101
0.0176923752,0.0005714417,431297,985403,425001357691
0.0145312786,0.0005802631,342389,791431,270977268659
0.0322587490,0.0004819393,295699,992437,293462628463
0.0054908276,0.0004081249,125753,293329,36887001737
0.0442687035,0.0004758358,158113,869131,137420909803
0.0619837761,0.0002265930,39371,691129,27210439859
0.0202796459,0.0003552914,52237,346933,18122739121
0.0088591576,0.0008645058,570173,987013,562768163249
0.0018857479,0.0006742001,614503,798599,490741481297
0.0029086113,0.0006455421,729403,980137,714914868211
0.0091187477,0.0004796028,325769,658997,214680793693
0.0244621277,0.0008001328,358681,991009,355456099129
0.0186329365,0.0006283760,412487,979291,403944806717
0.0180768490,0.0006520748,169661,568193,96400192573
0.0076040745,0.0002549171,14551,119047,1732252897
0.0021730423,0.0008412838,649063,853813,554178427219
0.0461186886,0.0004565716,108247,759037,82163478139
0.0179318428,0.0003786564,147391,520241,76678841231
0.0226169109,0.0005728722,255917,783869,200605402873
0.0279206276,0.0001258373,17761,309313,5493708193
0.0334947109,0.0001412392,19727,361511,7131527497
0.0024250031,0.0004609108,137143,244957,33594137851
0.0000024796,0.0011730194,991483,994247,985778998301
0.0153845310,0.0002861977,197159,579973,114346896707
0.0019656658,0.0004149437,239879,363677,87238475083
0.0572644234,0.0002137184,62563,735467,46013021921
0.0196817398,0.0003972054,234271,704183,164969655593
0.0762471199,0.0002224445,34511,782669,27010689859
0.0610039234,0.0002312660,59771,751291,44905414361
0.0058595181,0.0006575108,512593,826097,423451539521
0.0354221821,0.0003301144,51479,489691,25208802989
0.0007800102,0.0007687569,440903,538523,237436406269
0.0033714771,0.0004302979,180773,325607,58860954211
0.0184237003,0.0002022266,49537,322193,15960474641
0.0008198261,0.0009093761,468187,573161,268346529107
0.0272192478,0.0005114555,237821,820117,195041045057
0.0066454887,0.0003773212,49919,184993,9234665567
0.0000192165,0.0005399227,250153,260863,65255662039
0.0192211628,0.0002897739,65101,364471,23727426571
0.0064900398,0.0009489536,608843,964589,587283260527
0.0082707405,0.0002187252,149033,378809,56455041697
0.0022351742,0.0005595207,539159,727613,392299097467
0.0201115608,0.0003485203,280697,790043,221762699971
0.0059672356,0.0006170750,294641,543791,160223124031
0.0132208347,0.0004293442,86629,342569,29676409901
0.0027760029,0.0004410267,100193,202933,20332466069
0.0012503624,0.0007017612,645067,795161,512932120787
0.0007163048,0.0006896496,385267,474337,182746392979
0.0070168972,0.0005089283,190997,420731,80358358807
0.0010046959,0.0003820896,110273,171163,18874657499
0.0065526009,0.0007272243,497729,828721,412478474609
0.0521192551,0.0002374649,128603,879673,113128586819
0.0418742657,0.0005746841,190979,900169,171913375451
0.0100420952,0.0007346153,467897,880031,411763864807
0.0020143032,0.0004767895,290347,425989,123684628183
0.0033924103,0.0004214287,167747,310733,52124528551
0.0931479931,0.0000185013,3,614333,1842999
0.0227999210,0.0005537987,215123,720253,154942986119
0.0099301815,0.0003562450,112921,347173,39203122333
0.0141153812,0.0009491444,381481,839207,320141525567
0.0003736973,0.0008933544,749923,836839,627564813397
0.0034000397,0.0004665852,184057,331207,60960966799
0.0194633961,0.0007575035,317887,839413,266838480331
0.0003293991,0.0008900642,815029,900007,733531805203
0.0636736393,0.0000266552,137,433087,59332919
0.0030377865,0.0003750801,188767,329393,62178528431
0.0226148605,0.0006337643,184463,651901,120251614163
0.0021456718,0.0008337975,515951,696053,359129241403
0.0229256153,0.0005629063,165443,621739,102862365377
0.0384761810,0.0005569458,234083,957031,224024687573
0.0061974049,0.0002958298,72277,219377,15855911429
0.0805406094,0.0000895023,3559,575401,2047852159
0.0825477123,0.0001638412,18211,742283,13517715713
0.0087674141,0.0006327629,365933,708041,259095567253
0.0087034225,0.0005801678,321889,642547,206828811283
0.0243101597,0.0003448009,218287,741473,161853916751
0.0004216194,0.0008880138,867337,967261,838941253957
0.0976049423,0.0003512383,32371,940523,30445670033
0.0000199318,0.0008262157,711749,729037,518891355713
0.0315108299,0.0002717495,216037,834983,180387222371
0.0019594193,0.0005014896,160697,263909,42409384573
0.0054763317,0.0004641056,143093,320563,45870321359
0.0348032475,0.0004763126,232259,910519,211476232421
0.0048815727,0.0005150318,548221,840727,460904196667
0.0010770798,0.0008054733,609461,744917,453997859737
0.0225275040,0.0003816605,64577,402107,25966863739
0.0371200562,0.0004211903,80317,567053,45543995801
0.0014171124,0.0003270626,452813,590437,267357549281
0.0426990986,0.0005562305,109367,728267,79648376989
0.0084979534,0.0003863335,168029,414773,69693892417
0.0701426506,0.0002172947,41759,770597,32179360123
0.0004303455,0.0005829334,715651,807707,578036322257
0.0167230606,0.0005138397,235199,660509,155351056291
0.0246821880,0.0004128933,350767,981731,344358837677
0.0662351608,0.0002137184,48311,761993,36812643823
0.0313367367,0.0004746437,196171,792941,155552028911
0.0364616871,0.0002622128,55589,516977,28738234453
0.0056719303,0.0007870674,497771,803461,399939585431
0.0100832939,0.0003940105,226621,530443,120209523103
0.1028483391,0.0001954556,21121,919231,19415077951
0.0149240971,0.0004819393,383987,861857,330941883859
0.0024939537,0.0007363796,497741,694549,345705513809
0.0035680771,0.0010251999,642533,912533,586332566089
0.0000093937,0.0006159306,816377,827681,675699731737
0.0009260654,0.0005621910,522677,640793,334927762861
0.0453540802,0.0003869534,107647,756673,81453578431
0.0005545139,0.0004020691,181943,236573,43042801339
0.0084365368,0.0006958008,371249,706793,262396194457
0.0000622749,0.0006262302,410141,436127,178873563907
0.0000186443,0.0005371094,444589,458701,203933418889
0.0000028610,0.0002100468,143629,145381,20880927649
0.0000478268,0.0004708290,229717,246769,56687034373
0.0375279427,0.0005579948,163841,800057,131082138937
0.0296015263,0.0001804829,16097,312931,5037250307
0.0056606770,0.0005613804,165331,356173,58886438263
0.0097613335,0.0002931118,183709,458317,84196957753
0.0016000748,0.0006542683,617587,784837,484705128319
0.0153964520,0.0003170013,66509,325753,21665506277
0.0068821430,0.0002850533,91733,260551,23901124883
0.0014203072,0.0003866196,206923,302399,62573308277
0.0142137051,0.0004036427,213091,582643,124155979513
0.0038491726,0.0005050182,287933,481673,138689551909
0.0043406963,0.0002379894,155231,314603,48836138293
0.0009254456,0.0005640030,604259,730459,441386424881
0.0304913044,0.0002339363,37649,405413,15263394037
0.0081252098,0.0003340721,120833,333029,40240893157
0.0214754581,0.0005564690,202387,673639,136335776293
0.1100561619,0.0001214981,9059,867457,7858292963
0.0327669144,0.0002092838,59723,494759,29548491757
0.0136766911,0.0009418488,421643,890609,375519050587
0.0002173901,0.0006454945,879743,948707,834618342301
0.0020417213,0.0004380703,69011,140837,9719302207
0.0157232761,0.0002685547,24953,227431,5675085743
0.0029380322,0.0009267330,719071,969467,697115605157
0.0649657726,0.0001996994,44123,732439,32317405997
0.0011347294,0.0007584572,766399,924323,708400222877
0.0030797958,0.0003733158,432959,637781,276133023979
0.0082988739,0.0006011963,589273,994813,586216440949
0.0208932400,0.0005077362,170197,597307,101659859479
0.0250835419,0.0005846977,233687,783197,183022957339
0.0001447678,0.0012152672,934319,994457,929140069783
0.0046083927,0.0003393650,127913,281807,36046778791
0.0003769875,0.0008314610,735143,821819,604154485117
0.0625017643,0.0003803730,108193,930551,100679104343
0.0064544678,0.0002223492,49261,181919,8961511859
0.0119023323,0.0005891323,319541,713653,228041393273
0.0084582329,0.0008033276,526139,923053,485654182367
0.0456749439,0.0005753040,192631,967607,186391104017
0.0206346512,0.0010270596,389003,980831,381546201493
0.0007213593,0.0011132240,751321,873659,656398353539
0.0003925323,0.0005005836,479749,552553,265086749197
0.0002108574,0.0011243820,781889,848857,663711950873
0.0054828167,0.0006527901,570181,888997,506889198457
0.0020195961,0.0002702713,55051,123941,6823075991
0.0003361225,0.0010133266,763111,846733,646151266363
0.0000295162,0.0006897926,719101,740713,532647459013
0.0040189743,0.0006659508,509569,761731,388154503939
0.0044995785,0.0002646446,76507,200177,15314941739
0.0076395512,0.0004128933,283369,567053,160685241557
0.0026793957,0.0002339840,51437,128389,6603944993
0.0026137829,0.0004410267,260809,410899,107166157291
0.0373469353,0.0004938126,181537,845833,153549985321
0.0062866211,0.0004708767,268207,517733,138859614731
0.0020603657,0.0008890629,558869,744409,416027113421
0.0126907349,0.0004772663,466369,940853,438784672757
0.0017313480,0.0006931305,646253,827041,534477727373
0.0000560284,0.0002968311,200797,217643,43702061471
0.0096478462,0.0007752419,550447,964253,530770171091
0.0012817383,0.0009713173,622957,774427,482434720639
0.0028325081,0.0006718636,496039,704807,349611759473
0.0436080933,0.0003098965,49451,565273,27953315123
0.0481971264,0.0003479481,117443,814067,95606470681
0.0285844803,0.0005849838,73609,493583,36332151047
0.0074356556,0.0004142761,593479,976471,579515032609
0.0031931877,0.0009070396,733351,999029,732638916179
0.0096024990,0.0005560875,325921,670613,218566859573
0.0130318642,0.0002983093,172147,497137,85580643139
0.0046158314,0.0003613949,278807,488503,136198055921
0.0061429024,0.0004036903,159337,357563,56973015731
0.0188735962,0.0005374432,204803,636763,130410972689
0.0024152756,0.0005085468,445019,622607,277071944533
0.0029098988,0.0005354881,280627,431099,120978019073
0.0080926895,0.0004355431,456871,805853,368170865963
0.0000835419,0.0006206036,350947,379187,133074540089
0.0017965794,0.0007100105,722377,909613,657083510101
0.0026385307,0.0005300045,593353,799727,474520414631
0.0146462917,0.0006472111,357271,790817,282535980407
0.0538089275,0.0004084587,161971,960961,155647814131
0.0399317741,0.0005968571,139987,761227,106561884049
0.0335098267,0.0001571655,5471,289417,1583400407
0.0046787739,0.0003894806,409021,652357,266827712497
0.0001897335,0.0009280205,932549,999853,932411915297
0.0317351818,0.0008852482,303889,974891,296258651099
0.0880614281,0.0002664089,34849,838459,29219457691
0.0003940582,0.0004784584,226169,277309,62718699221
0.0010732174,0.0004623413,677459,821383,556453305797
0.0053134918,0.0006975651,521471,822329,428820725959
0.0254421234,0.0006148815,300661,910229,273670361369
0.0009063721,0.0004960537,418007,522317,218332162219
0.0003509045,0.0007836342,713477,795737,567740047549
0.0230485439,0.0008310795,312401,886387,276908185187
0.0319301128,0.0004906178,162937,711629,115950694373
0.0305227757,0.0005100250,292027,942593,275262606011
0.0026867390,0.0005428791,612011,826153,505614723683
0.0202930450,0.0004903316,168391,592343,99745230113
0.0004294872,0.0007210732,473939,548927,260157913453
0.0502974987,0.0003116608,82349,727879,59940107771
0.0212865829,0.0003160477,100547,468439,47100136133
0.0218661308,0.0003561974,128239,535771,68706737269
0.0000115395,0.0002674580,236641,244313,57814472633
0.0056921005,0.0005959988,558469,882491,492843866279
0.0017526627,0.0007184029,312241,442397,138134481677
0.0229089260,0.0005727768,178489,610199,108913809311
0.0113284588,0.0005188465,256057,599779,153577611403
0.0025691509,0.0003875256,301013,457421,137689667473
0.0004375935,0.0005268574,525299,605069,317842140631
0.0023232460,0.0002024174,139661,246277,34395292097
0.0561275005,0.0004003048,61757,711173,43919910961
0.0055024624,0.0005556583,198347,397721,78886767187
0.0004797459,0.0000318527,11597,27281,316377757
0.0070864201,0.0005249500,331549,613049,203255782901
0.0090880394,0.0005316257,138959,376469,52313755771
0.0213057041,0.0003092289,78467,422879,33182046493
0.0002286911,0.0006044388,423251,474899,201001476649
0.0132613182,0.0006546021,463861,946193,438902031173
0.0105902672,0.0004519939,241963,566393,137046149459
0.0019098282,0.0003898144,579521,757583,439035257743
0.0005327702,0.0007410526,516209,603541,311553296069
0.0401383877,0.0006070614,229963,975599,224351672837
0.0621406078,0.0004367828,59473,759617,45176701841
0.0133814812,0.0006297588,288077,684157,197089896089
0.0917832375,0.0001729965,23417,835391,19562351047
0.0165751934,0.0005637169,364691,856969,312528881579
0.0296535015,0.0005876541,183683,748823,137546055109
0.0051898003,0.0004186630,252913,469237,118676137381
0.0157602310,0.0004883766,182047,548579,99867161213
0.0003870010,0.0003833294,348401,411113,143232180313
0.0086980343,0.0004391193,80629,269779,21752010991
0.0075577259,0.0008592129,533363,899491,479755218233
0.0003338337,0.0008884430,688477,765587,527089040999
0.0661282539,0.0002218723,56489,785527,44373634703
0.0031283379,0.0005615711,582137,816077,475068616549
0.0377202511,0.0005801201,202129,859381,173705822149
0.0179338455,0.0004532814,397433,941267,374090567611
0.0000029564,0.0007147789,888689,891967,792681261263
0.0283329010,0.0002627373,91331,532033,48591105923
0.0086863041,0.0006784439,345997,680293,235379337121
0.0085745335,0.0003890991,108799,317959,34593621241
0.0056137085,0.0004915237,129553,301141,39013719973
0.0119585991,0.0004900455,428027,865213,370334524751
0.0636376381,0.0003264427,50599,753197,38111015003
0.0000406742,0.0004200459,209927,224717,47174165659
0.0098554611,0.0004020214,294647,632773,186444666131
0.0143445492,0.0006887913,465611,971387,452288472457
0.0113091469,0.0005966187,432589,859913,371988904757
0.0000683308,0.0004974365,147727,164051,24234762077
0.0471238613,0.0006246567,167119,922667,154195186373
0.0034693241,0.0005983353,294979,478991,141292286189
0.0049312115,0.0004105568,238363,441737,105293756531
0.0835700035,0.0002822876,43627,885233,38620060091
0.0157768726,0.0005874157,455219,983597,447752042743
0.0568283081,0.0002719879,46091,669689,30866635699
0.0955013275,0.0002284527,37463,957071,35854750873
0.0034839630,0.0004497051,378361,584281,221069143441
0.1065177917,0.0001729488,28703,992267,28481039701
0.0270925522,0.0002506256,49739,399937,19892466443
0.0000031948,0.0005918503,508771,512251,260618453521
0.0217331409,0.0000402451,3701,192883,713859983
0.0541570663,0.0001932144,94949,807689,76689262861
0.0018480778,0.0003423214,295433,425473,125698764809
0.0009240150,0.0004687309,161221,230563,37171597423
0.0001136780,0.0002619743,143477,164701,23630805377
0.0201114178,0.0007653236,246343,729947,179817333821
0.0260530949,0.0007096767,313373,940829,294830406217
0.0001036644,0.0008180618,910447,959873,873913493231
0.0299420357,0.0002565861,109639,587731,64438239109
0.0069288254,0.0006475449,363731,662953,241136557643
0.0186738968,0.0000211239,367,138899,50975933
0.0249516487,0.0001431465,23293,307817,7169981381
0.0030459881,0.0007855892,640279,883933,565963737307
0.0015904427,0.0010144711,775063,951803,737707288589
0.0063575268,0.0005690098,234293,471161,110389724173
0.0009090424,0.0003772736,206251,282713,58309838963
0.0061378479,0.0003743172,373987,655601,245186251187
0.0275302887,0.0002071381,34039,369077,12563012003
0.0066500187,0.0006113052,419231,728069,305229094939
0.0132234573,0.0007215500,379087,819271,310574985577
0.0007534504,0.0003707886,168523,231289,38977516147
0.0054290771,0.0005986214,558629,869807,485899414603
0.0034596443,0.0005949497,306871,493277,151372406267
0.0540943146,0.0003957748,71777,727879,52244970983
0.0308581352,0.0005971432,294181,971699,285855383519
0.0330427170,0.0005190372,224759,874583,196570400497
0.1092988014,0.0000584126,1013,768259,778246367
0.0000882626,0.0005378723,380441,410239,156071735399
0.0016237259,0.0006877422,491327,642739,315795024653
0.1058146954,0.0001008034,5279,797309,4208994211
0.0370284081,0.0002845287,74719,574261,42908207659
0.0000145435,0.0004751682,302053,311713,94153846789
0.0336240292,0.0003294945,49069,460247,22583860043
0.0051740646,0.0009044170,492781,777683,383227406423
0.0026610374,0.0004915237,651877,877091,571755449807
0.0000031948,0.0009991169,829867,830279,689021142893
0.0085529804,0.0002046585,466717,833659,389082827503
0.0065242767,0.0003382683,475751,794653,378056959403
0.0175470829,0.0004519463,368411,881311,324684666821
0.0678024769,0.0002684116,108193,962681,104155345433
0.0006970406,0.0000609875,12799,33641,430571159
0.0414488792,0.0003073215,187237,876677,164146371449
0.0081809044,0.0002528191,54011,214283,11573639113
0.0009434700,0.0006124496,598151,721733,431705315683
0.0036857605,0.0006666660,443711,667987,296393179757
0.0238013268,0.0006735325,375467,981811,368637630737
0.0321204185,0.0003384113,50363,430663,21689480669
0.0152775288,0.0010758877,349787,815251,285164201537
0.0000097275,0.0006309986,500299,508799,254551630901
0.0036675453,0.0004241467,384847,600659,231161814173
0.0011238575,0.0006463051,181081,261031,47267754511
0.0000027657,0.0004420757,251939,253439,63851168221
0.0006100178,0.0008574009,752803,864007,650427061621
0.0023579597,0.0003454685,155327,267569,41560690063
0.0187376022,0.0005176067,237011,691907,163989569977
0.0102396488,0.0004168034,444343,849241,377354293663
0.0018618584,0.0006608009,771899,975259,752801446841
0.0105442524,0.0000377178,5407,115099,622340293
0.0140584469,0.0004984379,242101,626953,151785948253
0.0034541130,0.0006882668,630587,888047,559990893589
0.0040810585,0.0005877018,461119,706309,325692499771
0.0299851894,0.0003237724,105667,582689,61570998563
0.0002379417,0.0004651546,792371,864629,685106945359
0.0352014542,0.0002029896,18289,374009,6840250601
0.0055661201,0.0006753445,337903,594569,200906648807
0.0091207981,0.0005932331,452233,835019,377623147427
0.0209851742,0.0007093906,312679,854921,267315843359
0.0277408123,0.0003523827,64793,458701,29720613893
0.0001700401,0.0010882378,508567,557159,283352681153
0.0025595665,0.0006231785,725639,958819,695756460341
0.0023571968,0.0008455753,713039,934889,666612317671
0.0000278473,0.0004444599,568363,587693,334022956559
0.0104120255,0.0004604816,357079,731033,261036532607
0.0001691818,0.0003610134,221159,253157,55987948963
0.0063961506,0.0006328106,364879,652453,238066398187
0.0000023365,0.0004680634,596831,596839,356212017209
0.0391691208,0.0004282951,104789,675751,70811271539
0.0658110142,0.0000890732,6373,528383,3367384859
0.0206595421,0.0008162022,405577,996689,404234134553
0.0550487995,0.0003186226,51197,668623,34231491731
0.0060717583,0.0006053448,418181,708371,296227293151
0.0913245201,0.0002671242,23017,829457,19091611769
0.0361341953,0.0004525185,255149,973561,248403115589
0.0601473331,0.0002488136,70639,786823,55580389897
0.0153737068,0.0004199982,100103,397183,39759209849
0.0007493019,0.0007225990,675823,793739,536427072197
0.0053582191,0.0004087925,157999,339331,53613958669
0.0263241291,0.0004927635,276779,875267,242255524993
0.0328639030,0.0004655838,184993,790481,146233451633
0.0001241207,0.0004617214,253381,282167,71495756627
0.0276794910,0.0004024506,169987,692423,117702908501
0.0144330025,0.0004047394,218717,594829,130099214393
0.0253309250,0.0005511284,194767,713159,138899838953
0.0056343555,0.0007418156,474389,771569,366023846341
0.0206119061,0.0003425121,165569,590171,97714022299
0.0005498886,0.0005369663,496963,584789,290618495807
0.0431518078,0.0003910065,95527,690533,65964545891
0.0250666618,0.0005372524,173087,662743,114712197641
0.0168012142,0.0008329868,385927,899477,347132460179
0.0630465508,0.0002768993,85109,859447,73146674723
0.0002033710,0.0006504059,405683,452689,183648231587
0.0252801895,0.0004854679,298031,900037,268238927147
0.0026341915,0.0006299496,707969,940739,666014049091
0.0009474754,0.0008823395,769469,911327,701237875363
0.0161789894,0.0002842903,133241,470531,62694020971
0.0977835178,0.0002259254,20071,870967,17481178657
0.0003038406,0.0005172253,456821,518447,236837476987
0.0074458599,0.0009048462,583019,962099,560921996881
0.0340447903,0.0004144669,151339,728261,110214291479
0.0010179520,0.0004817486,816779,968557,791097017903
0.0041287422,0.0004227161,482051,732497,353100911347
0.0336827278,0.0004560471,172801,771703,133351050103
0.0025790691,0.0008335590,509731,708733,361263180823
0.0014713287,0.0007109165,642077,806137,517602026549
0.0834643841,0.0002445221,39619,851267,33726347273
0.0000238419,0.0005744934,493111,509429,251205043619
0.0174852371,0.0004740715,165811,552137,91550388107
0.0405166626,0.0003848076,44657,520309,23235439013
0.0370293617,0.0002519608,40591,474809,19272972119
0.0018126965,0.0005517006,507149,670763,340176784687
0.0854234219,0.0001884937,25873,820349,21224889677
0.0295719147,0.0006875515,226313,829819,187798827347
0.0055142403,0.0006181717,455461,743339,338561924279
0.0013262272,0.0007810116,791311,962971,762009544981
0.0344069481,0.0004192829,137209,700307,96088423163
0.0929960728,0.0002949238,47599,977323,46519597477
0.0526314259,0.0001417160,9127,457669,4177144963
0.0380546093,0.0003630161,230611,947773,218566879303
0.0003068447,0.0002000809,58963,82883,4887030329
0.0001240253,0.0001951218,340409,373669,127200290621
0.0039392471,0.0008771896,575359,839009,482731379231
0.0054357529,0.0006303310,556867,865871,482174986157
0.0002027512,0.0003922462,276557,315437,87236310409
0.0146391392,0.0006161213,300869,725317,218225400473
